step,active_joint_pos,sde_joint_1_pos,sde_joint_2_pos,sde_joint_3_pos,sde_joint_4_pos,sde_joint_5_pos,rfe_1_x,rfe_1_y,rfe_1_z,rfe_2_x,rfe_2_y,rfe_2_z,rfe_3_x,rfe_3_y,rfe_3_z,rfe_4_x,rfe_4_y,rfe_4_z,rfe_5_x,rfe_5_y,rfe_5_z,rfe_6_x,rfe_6_y,rfe_6_z
522,-2.26925404934654e-05,-0.06870089438522746,-0.06910232964924255,0.08868404022419328,0.08416890399284759,-0.03917593642982701,0.0,0.0,0.5,0.11999999992186514,-3.4478751747191085e-09,0.4999956696011353,0.35943435205224866,-1.3115212631000146e-05,0.48352779639342786,0.5971713777780784,-3.9294496101273574e-05,0.4506476213074997,0.8368876029161583,-4.858421688566418e-05,0.4389800886098619,1.0767400198097532,-4.1883895051370204e-05,0.44739543562628603
523,-1.1365562198342945e-05,-0.06876882505999661,-0.06943465788028183,0.08856829195270126,0.08462114657469091,-0.038977363158493324,0.0,0.0,0.5,0.11999999996910293,-2.1681426950999954e-09,0.49999727689600415,0.3594334712268068,-1.3124126223354734e-05,0.48351660126360063,0.5971575594229382,-3.937778164138511e-05,0.45054301786622813,0.8368678268554708,-4.876445404095514e-05,0.43875371766163196,1.0767206147876587,-4.207255755736827e-05,0.4471584827609926
524,-2.1307529579305143e-06,-0.06883775191500906,-0.06975997058885242,0.08845186259639791,0.08506195356860839,-0.038766825410033706,0.0,0.0,0.5,0.11999999999224945,-1.0859145834606827e-09,0.4999986361329685,0.3594325379989271,-1.3133834762006563e-05,0.48350440771173714,0.5971437837319404,-3.946110386483146e-05,0.4504383683520884,0.8368480708091123,-4.894409726609115e-05,0.438528092666882,1.0767012991375322,-4.226221487537755e-05,0.44692028045001087
525,4.994095082520524e-06,-0.06890761261481967,-0.07007837077453909,0.08833476472020683,0.08549149806845117,-0.03854451294626716,0.0,0.0,0.5,0.1199999999997276,-2.0358128092898752e-10,0.4999997443097261,0.35943155300529,-1.3144331903956126e-05,0.483491223704401,0.5971300505344124,-3.9544467467749405e-05,0.45033366686692167,0.8368283352562826,-4.912315994477715e-05,0.438303196816179,1.0766820719382038,-4.245285563123889e-05,0.44668084297883115
526,-6.623509777681402e-06,-0.06895713099143999,-0.07039060052379457,0.08821306559828725,0.08590987127519101,-0.038310713593920215,0.0,0.0,0.5,0.11999999999850357,4.771572744710334e-10,0.50000059929122,0.35943051685646094,-1.3155610850323129e-05,0.48347705778073446,0.597116359577461,-3.962787682266244e-05,0.45022890791901765,0.8368086205585082,-4.9301655230093776e-05,0.4380790135897827,1.0766629321303722,-4.264446869574006e-05,0.4464401843253345
527,-2.002333691391437e-05,-0.06900794245237707,-0.07069608271058135,0.08809081405007695,0.0863173229643506,-0.03806552494047136,0.0,0.0,0.5,0.11999999999736774,-6.328385464671301e-10,0.49999920517907864,0.35942950622462905,-1.316837548906481e-05,0.48346102588447676,0.597102918655277,-3.971129760235882e-05,0.4501241346220265,0.8367891352760247,-4.94795547592274e-05,0.43785557861029,1.0766440873746723,-4.283701424628518e-05,0.4461983545051674
528,-3.515641380258622e-05,-0.06906005617579088,-0.07099492721117709,0.08796802350456227,0.0867140222426875,-0.03780911306034518,0.0,0.0,0.5,0.11999999997594396,-1.9131155312799436e-09,0.4999975972003321,0.3594284437714798,-1.3181896616296382e-05,0.4834440438677105,0.5970895155255296,-3.979477628310386e-05,0.45001928860352014,0.8367696676863188,-4.965691442605003e-05,0.4376328216771051,1.0766253238379613,-4.303050989026392e-05,0.4459553314040925
529,-5.196854930280078e-05,-0.06911348740121256,-0.07128724334892761,0.08784470739295876,0.0871001361881753,-0.037541640523926764,0.0,0.0,0.5,0.11999999992584161,-3.3589946345928318e-09,0.49999578123168176,0.3594273300061668,-1.3196161959022e-05,0.4834261271448578,0.5970761493184688,-3.987831395127199e-05,0.449914368499098,0.8367502173163264,-4.9833746150443544e-05,0.4374107278193712,1.0766066396394287,-4.322494608476578e-05,0.44571112700768584
530,-6.26244012948435e-05,-0.06917655284202118,-0.07157424294951344,0.08772114781157421,0.08747610777194516,-0.0372614751419445,0.0,0.0,0.5,0.1199999998379562,-4.965298201723843e-09,0.49999376377606314,0.35942616541903816,-1.3211158906038204e-05,0.4834072915551008,0.5970628191019448,-3.996191140659212e-05,0.44980937330429943,0.8367307835935296,-5.001006161998413e-05,0.43718928235790955,1.0765880327849622,-4.342031349781002e-05,0.445465753036543
531,-6.72347260204354e-05,-0.06924906829828335,-0.07185602991585523,0.08759733533279536,0.08784208769045218,-0.03696879048188385,0.0,0.0,0.5,0.11999999976469106,-5.9834040249664635e-09,0.49999248507423155,0.3594249419185912,-1.3226230590885289e-05,0.48338836209749536,0.5970494606662431,-4.004523222442097e-05,0.44970472555557905,0.8367112853881211,-5.018579369725268e-05,0.4369685696147637,1.076569429588336,-4.361672989588722e-05,0.44521906158047897
532,-6.591454208454775e-05,-0.06933084614908129,-0.07213270566949065,0.08747326063535794,0.08819822447780505,-0.03666375968114073,0.0,0.0,0.5,0.11999999972876951,-6.423894231803327e-09,0.499991931835441,0.35942366056421693,-1.3241373584903207e-05,0.48336934307830853,0.5970360745165649,-4.0128278783000096e-05,0.44960042226593533,0.8366917232495416,-5.036095237317292e-05,0.4367485770416678,1.0765508290217127,-4.3814184125920386e-05,0.4449710666472723
533,-5.878030967672898e-05,-0.06942169836405414,-0.07240436956166772,0.08734891461076486,0.08854466463653135,-0.036346554829214624,0.0,0.0,0.5,0.11999999973931637,-6.297758193772845e-09,0.4999920902574627,0.3594223223846858,-1.3256585026876154e-05,0.4833502380911172,0.5970226611702194,-4.021105371662775e-05,0.44949646012681455,0.8366720977417414,-5.0535547561115444e-05,0.43652929218786746,1.076532230035913,-4.401266503771173e-05,0.44472178224123643
534,-4.595044927222089e-05,-0.06952143594350199,-0.07267111881813026,0.08722428834819805,0.08888155264651948,-0.03601734711040828,0.0,0.0,0.5,0.11999999979269252,-5.616123016969043e-09,0.4999929463650786,0.3594209283763128,-1.3271862389910625e-05,0.48333105030959583,0.5970092211351871,-4.029355979638915e-05,0.44939283565780114,0.8366524094164169,-5.070958907209077e-05,0.43631070273104583,1.0765136315387882,-4.4212161528613445e-05,0.4444712223067751
535,-3.5316116298537104e-05,-0.0696215788205032,-0.07293194705182522,0.08709910506125326,0.08920875386929678,-0.035678096080220954,0.0,0.0,0.5,0.11999999987331338,-4.390303101069908e-09,0.4999944859478371,0.3594194795049281,-1.3287203523187356e-05,0.4833117824351046,0.5969957549159299,-4.037579995381624e-05,0.44928954517704345,0.8366326588207471,-5.088308662298896e-05,0.43609279646721566,1.076495032404281,-4.4412662534544514e-05,0.44421940074002236
536,-2.689786002271484e-05,-0.06972206903159031,-0.07318694125590876,0.08697337654081046,0.08952641857830665,-0.035328970131841865,0.0,0.0,0.5,0.11999999992516631,-3.3742532963492258e-09,0.4999957620673883,0.35941798535271974,-1.3303250109032014e-05,0.48329162853927254,0.5969823269396515,-4.0458114162813105e-05,0.4491861616903793,0.8366129284306484,-5.10561286237103e-05,0.4358754623569438,1.0764765047047904,-4.461403039099517e-05,0.4439664904423081
537,-2.0708609370640094e-05,-0.0698228573774427,-0.07343618818592924,0.08684711481193196,0.08983469536685242,-0.03497013397689505,0.0,0.0,0.5,0.11999999995659033,-2.5699369683548137e-09,0.49999677225782074,0.3594164463866286,-1.3319996969344393e-05,0.4832705951255905,0.5969689368087729,-4.054050670912924e-05,0.44908267981504746,0.8365932182872966,-5.1228726590649536e-05,0.4356586859360551,1.0764580468365832,-4.4816255151050705e-05,0.44371250390653644
538,-1.6753836353977817e-05,-0.06992390321671145,-0.0736797743730658,0.08672033211151683,0.09013373116012478,-0.03460174868329786,0.0,0.0,0.5,0.1199999999742692,-1.9785894023721916e-09,0.49999751496766337,0.359414863051318,-1.3337438415871369e-05,0.48324868933827864,0.5969555840482519,-4.06229815374593e-05,0.44897909459664276,0.8365735283227558,-5.140089182706259e-05,0.43544245300807255,1.0764396570886468,-4.5019327104212135e-05,0.4434574533287591
539,-1.5031716158515712e-05,-0.07002517426415628,-0.0739177861370331,0.08659304086652461,0.0904236712272135,-0.03422397171290065,0.0,0.0,0.5,0.11999999998315854,-1.6007334179994397e-09,0.49999798954027486,0.35941323576991246,-1.3355568257697974e-05,0.48322591895290473,0.5969422681073546,-4.0705542253351946e-05,0.44887540150676924,0.8365538583617181,-5.1572635423580656e-05,0.435226749643627,1.0764213336456263,-4.522323677305008e-05,0.44320135061225296
540,-1.553328280553477e-05,-0.07012664639424089,-0.07415030959882221,0.08646525367279646,0.09070465919314195,-0.033836956958642216,0.0,0.0,0.5,0.11999999998644287,-1.4361946647116957e-09,0.4999981961946328,0.3594115649447443,-1.3374379808539355e-05,0.48320229236717016,0.5969289883614322,-4.078819212498626e-05,0.44877159644070524,0.836534208123255,-5.17439682585903e-05,0.4350115621798622,1.076403074590687,-4.5427974910011834e-05,0.4429442073715696
541,-1.824257973649138e-05,-0.07022830345086109,-0.07437743069338815,0.08633698327448443,0.09097683705094729,-0.033440854781053436,0.0,0.0,0.5,0.11999999998552306,-1.4841164944477567e-09,0.4999981360066542,0.35940985095810474,-1.3393865893897876e-05,0.4831778185919804,0.5969157441136876,-4.087093408502637e-05,0.4486676757151447,0.8365145772225611,-5.19149009987749e-05,0.4347968772198497,1.0763848779082978,-4.563353249428666e-05,0.4426860349365316
542,-2.3136805080749472e-05,-0.07033013706344174,-0.07459923518233812,0.08620824254408391,0.09124034517381291,-0.033035812044034454,0.0,0.0,0.5,0.11999999998003252,-1.742974349127542e-09,0.4999978108911256,0.3594080941730005,-1.3414018857851706e-05,0.48315250724287306,0.5969025345969303,-4.095377073228751e-05,0.44856363606605437,0.8364949651726885,-5.208544409950094e-05,0.4345826816320254,1.076366741486932,-4.583990072859823e-05,0.44242684435616436
543,-3.0186451751199473e-05,-0.07043214646922684,-0.07481580866662012,0.08607904446305055,0.09149532232724675,-0.03262197214991888,0.0,0.0,0.5,0.1199999999678813,-2.2105896401528733e-09,0.4999972235842706,0.3594062949339166,-1.3434830569593529e-05,0.4831263685318317,0.5968893589753155,-4.103670433340193e-05,0.44845947464666447,0.836475371386266,-5.2255607805328156e-05,0.4343689625496504,1.0763486631216825,-4.604707103619258e-05,0.44216664640255426
544,-3.9355442878173796e-05,-0.07053433834119767,-0.07502723659915965,0.08594940210297067,0.09174190568128553,-0.032199475073923206,0.0,0.0,0.5,0.11999999994532667,-2.8841431337261252e-09,0.4999963776269386,0.3594044535675818,-1.3456292429641598e-05,0.48309941325947636,0.5968762163460632,-4.1119736824220504e-05,0.4483551890255906,0.836455795177196,-5.242540215031285e-05,0.43415570737029835,1.0763306405167896,-4.6255035057768364e-05,0.4419054515746362
545,-5.0601263442596235e-05,-0.07063672662068157,-0.07523360429734076,0.08581932860724314,0.09198023082269309,-0.03176845739816205,0.0,0.0,0.5,0.11999999990706893,-3.7601878907565335e-09,0.49999527734835275,0.3594025703837395,-1.3478395375790242e-05,0.48307165280758296,0.5968631057411641,-4.120286981129676e-05,0.4482507771850655,0.8364362357623389,-5.259483695848858e-05,0.4339429037553657,1.0763126712880884,-4.646378464856352e-05,0.44164327010192117
546,-5.600791065958169e-05,-0.07074772559157676,-0.07543611048433972,0.08568910773812241,0.09221071112964478,-0.03132724318117267,0.0,0.0,0.5,0.11999999984637075,-4.834661843616236e-09,0.49999392785031416,0.3594006456759239,-1.3501129888892043e-05,0.48304309913184534,0.5968500261290757,-4.1286104573225985e-05,0.4481462375192365,0.8364166922631902,-5.2763921844221044e-05,0.433730539629593,1.076294752965388,-4.667331187541448e-05,0.4413801119481776
547,-5.568327625334548e-05,-0.07086716474598188,-0.07563483795567677,0.08555873019111848,0.09243346712494417,-0.030875977212734843,0.0,0.0,0.5,0.11999999981178681,-5.351236118594711e-09,0.4999932790528547,0.359398670847053,-1.3523834606604596e-05,0.4830145828779719,0.5968369102008727,-4.136910063257774e-05,0.44804199765469455,0.8363970776094959,-5.2932585908586826e-05,0.4335187040393243,1.0762768051751586,-4.688373682730915e-05,0.44111582628626206
548,-4.9739195336834326e-05,-0.07099487035842032,-0.07582986734582421,0.08542818677336433,0.09264861755632611,-0.030414804107156534,0.0,0.0,0.5,0.1199999998139624,-5.3202191544243e-09,0.499993318008971,0.3593966467410209,-1.3546507888839463e-05,0.4829861061058547,0.5968237583419502,-4.145186018683053e-05,0.44793805483148047,0.8363773920608597,-5.310083696995152e-05,0.43330738716497,1.0762588264041493,-4.7095049960184124e-05,0.4408504251031331
549,-3.8291496018607566e-05,-0.07113066543563894,-0.07602127712993928,0.08529746841002575,0.09285627941991884,-0.02994386834098256,0.0,0.0,0.5,0.11999999985156075,-4.752296157653507e-09,0.49999403129845393,0.359394574179168,-1.3569148610670326e-05,0.4829576702283514,0.5968105709586224,-4.153438567663587e-05,0.4478344059842123,0.8363576359073196,-5.326868279440506e-05,0.43309657925260314,1.0762408151572473,-4.730724172124052e-05,0.44058392039670813
550,-2.9336344466658978e-05,-0.07126596661396699,-0.0762080293705044,0.08516629555583069,0.09305628870010645,-0.029465124569396827,0.0,0.0,0.5,0.1199999999120257,-3.6585338423407465e-09,0.49999540502193535,0.35939245396134706,-1.3591756166994393e-05,0.48292927600545427,0.5967973484797378,-4.1616679790789445e-05,0.44773104773590267,0.8363378094719325,-5.343613109975117e-05,0.43288627060899937,1.0762227699612612,-4.7520302547429464e-05,0.4403163241778667
551,-2.288450731445213e-05,-0.07140073252219564,-0.07639018487209145,0.08503465304443587,0.09324877453567433,-0.028978692283100578,0.0,0.0,0.5,0.11999999994836273,-2.802920235880137e-09,0.49999647963978033,0.35939029584866367,-1.361498261068791e-05,0.4829001044837736,0.5967841582229934,-4.169908743105962e-05,0.44762754690311546,0.8363180004676635,-5.3603270156918315e-05,0.43267635036919433,1.0762047686798855,-4.773409505646999e-05,0.4400478089934033
552,-1.893837026095584e-05,-0.07153493115873932,-0.07656780464534238,0.08490252592863123,0.0934338646665481,-0.028484687190561672,0.0,0.0,0.5,0.11999999996857795,-2.186484028925863e-09,0.49999725385999294,0.35938810019197176,-1.3638823126484549e-05,0.48287016171110536,0.5967710000657694,-4.1781609554422764e-05,0.4475239022839736,0.8362982087938882,-5.377010959293502e-05,0.43246680644207597,1.076186809642173,-4.794861289561478e-05,0.4397783828222065
553,-1.749207602220952e-05,-0.07166853986494559,-0.07674095033020598,0.08476990075157456,0.09361168518606246,-0.027983222262446924,0.0,0.0,0.5,0.11999999997848032,-1.8094531615481039e-09,0.49999772739628917,0.35938586732391703,-1.3663272286824977e-05,0.4828394545042575,0.5967578738110058,-4.1864246729972707e-05,0.44742011316370506,0.8362784342381057,-5.393665883235234e-05,0.43225762699075637,1.0761688910816403,-4.8163849962801143e-05,0.4395080533282171
554,-1.8531715863991098e-05,-0.07180154508527249,-0.07690968418090872,0.08463676546503242,0.09378236056296067,-0.027474407736344728,0.0,0.0,0.5,0.11999999998164163,-1.671268003771036e-09,0.4999979009515428,0.3593835975569706,-1.3688324086237107e-05,0.4828079904058631,0.5967447791660215,-4.194699927432355e-05,0.44731617914463834,0.8362586764657278,-5.41029270921165e-05,0.4320488004390723,1.0761510111228723,-4.837980030810046e-05,0.43923682798426056
555,-2.2035511567991515e-05,-0.07193394213851771,-0.07707406905206521,0.08450310934986793,0.0939460136631962,-0.026958351120607033,0.0,0.0,0.5,0.11999999997939455,-1.7705996554638528e-09,0.49999777619480135,0.3593812911842195,-1.3713971950455e-05,0.48277577767295937,0.5967317157451315,-4.202986724871484e-05,0.44721210014988905,0.8362389350225212,-5.4268923382208806e-05,0.43184031547087687,1.0761331677843624,-4.8596458133704876e-05,0.4389647140722185
556,-2.797398778136113e-05,-0.07206573500011881,-0.07723416838595239,0.08436892293872465,0.0941027657715441,-0.026435157197255855,0.0,0.0,0.5,0.11999999997086618,-2.1053673321824743e-09,0.4999973557394502,0.35937894848016533,-1.3740208744853531e-05,0.48274282526635964,0.5967186830722147,-4.211285045587547e-05,0.44710787642721045,0.8362192093369794,-5.443465650604499e-05,0.43163216102940566,1.0761153589812367,-4.881381779370631e-05,0.43869171868313395
557,-3.6310135189221244e-05,-0.07219693609501605,-0.07739004620088924,0.08423419794079513,0.09425273661302079,-0.025904928023978206,0.0,0.0,0.5,0.11999999995304736,-2.672754832176545e-09,0.4999966431225307,0.3593765697015354,-1.3767026782272316e-05,0.4827091428408306,0.5967056805832427,-4.219594843683644e-05,0.44700350855302234,0.8361994987226348,-5.46001350609418e-05,0.4314243263167198,1.0760975825278787,-4.9031873794070925e-05,0.43841784871724515
558,-4.69995654140959e-05,-0.07232756610007071,-0.07754176708058395,0.08409892716850975,0.09439604437410229,-0.02536776293531051,0.0,0.0,0.5,0.11999999992089443,-3.469226126565067e-09,0.49999564278515934,0.35937415508810233,-1.379441783025256e-05,0.4826747407360392,0.5966927076287604,-4.2279160467652756e-05,0.44689899743661365,0.8361798023802998,-5.476536743859747e-05,0.43121680079322666,1.0760798361404365,-4.925062079280692e-05,0.43814311088395136
559,-5.999065899324773e-05,-0.07245765375455347,-0.07768939616423468,0.0839631044659321,0.09453280572372226,-0.024823758543190563,0.0,0.0,0.5,0.11999999986746245,-4.490540159045916e-09,0.4999943600539401,0.359371704863514,-1.3822373117654988e-05,0.4826396299681858,0.5966797634763306,-4.236248555581622e-05,0.4467943443244916,0.8361601194002515,-5.493036182524657e-05,0.4310095741772688,1.0760621174392337,-4.94700535998588e-05,0.4378675117017178
560,-6.728461394774665e-05,-0.0725957365587516,-0.07783420006895585,0.0838272473741305,0.09466336675680219,-0.024271383474137206,0.0,0.0,0.5,0.11999999978406722,-5.731764984226033e-09,0.49999280112320693,0.3593692192361342,-1.3850883340922799e-05,0.482603822222192,0.5966668473129522,-4.2445922436856104e-05,0.4466895508048303,0.8361404487643722,-5.5095126202135886e-05,0.43080263644476563,1.0760444239510942,-4.969016717738006e-05,0.437591057497932
